	 Training data average log likelihood: -560.4706706823392

10 topics:
TOPIC_0;breach;6.523262678376484E-4
TOPIC_0;armv7;6.519326619922453E-4
TOPIC_0;1;6.512081097211969E-4
TOPIC_0;officer;6.466758369533935E-4
TOPIC_0;base;6.461720180398564E-4
TOPIC_0;tout;6.43047386349126E-4
TOPIC_0;RAM;6.414936670982961E-4
TOPIC_0;motivational;6.40653123138594E-4
TOPIC_0;kaboul;6.402123872420041E-4
TOPIC_0;panel;6.354871603073941E-4
TOPIC_0;Locator;6.340000446541902E-4
TOPIC_0;screed;6.338250274365065E-4
TOPIC_0;increasingly;6.306787431865282E-4
TOPIC_0;25.54;6.238908521907446E-4
TOPIC_0;Ming-Chi;6.183327016409094E-4
TOPIC_0;Oil;6.163279270367896E-4
TOPIC_0;swappable;6.162011507541825E-4
TOPIC_0;2300;6.124647005925475E-4
TOPIC_0;Redmond;6.110710349827275E-4
TOPIC_0;dot;6.106826580869039E-4
TOPIC_0;naive;6.077437771983266E-4
TOPIC_0;Cork;6.050179818560222E-4
TOPIC_0;organize;6.022759716941845E-4
TOPIC_0;indicate;5.993985541852279E-4
TOPIC_0;slick;5.980204576609821E-4
TOPIC_0;earliest;5.978216110942546E-4
TOPIC_0;BSkyB;5.9331269146278E-4
TOPIC_0;fluff;5.918521877049462E-4
TOPIC_0;Routledge;5.866657236214687E-4
TOPIC_0;Connor;5.853497024307867E-4
TOPIC_0;2011-12;5.847327693035862E-4
TOPIC_0;preservation;5.840682174292637E-4
TOPIC_0;may;5.811970944840921E-4
TOPIC_0;disappearance;5.797617427612065E-4
TOPIC_0;myth;5.791018059554467E-4
TOPIC_0;Foundation;5.769538823624539E-4
TOPIC_0;B;5.750268909889915E-4
TOPIC_0;Navigator;5.724292191858554E-4
TOPIC_0;Herita;5.722336654664667E-4
TOPIC_0;Pointon;5.671918741397348E-4
TOPIC_0;Hasselbeck;5.662568801946275E-4
TOPIC_0;devastating;5.638689962591636E-4
TOPIC_0;2008/9;5.629144758302314E-4
TOPIC_0;divert;5.626629838797725E-4
TOPIC_0;9;5.609093977752359E-4
TOPIC_0;videoconference;5.606367515290822E-4
TOPIC_0;snap;5.606181178995709E-4
TOPIC_0;Arizona;5.589732570657266E-4
TOPIC_0;bold;5.571865728518112E-4
TOPIC_0;1/100;5.560519853412558E-4
TOPIC_0;under;5.54608144391945E-4
TOPIC_0;Fox;5.523746014305842E-4
TOPIC_0;degree;5.498633026675199E-4
TOPIC_0;Breakdown;5.480232929855409E-4
TOPIC_0;exclude;5.469714031226216E-4
TOPIC_0;Giovanny;5.461241359983606E-4
TOPIC_0;slimy;5.45870404641496E-4
TOPIC_0;egg;5.443232712183199E-4
TOPIC_0;Salif;5.422559130519972E-4
TOPIC_0;newer;5.411114177069741E-4
TOPIC_0;environmentalist;5.398216128275522E-4
TOPIC_0;$;5.396163174948619E-4
TOPIC_0;railway;5.345133227074826E-4
TOPIC_0;lean;5.343323514445364E-4
TOPIC_0;yesterday;5.332348572812445E-4
TOPIC_0;Hits;5.328590693850396E-4
TOPIC_0;fidelity;5.321774558307398E-4
TOPIC_0;south-west;5.315983921804664E-4
TOPIC_0;octo-core;5.31199719414718E-4
TOPIC_0;comprehensive;5.299256292655967E-4
TOPIC_0;Andrews;5.286367073538571E-4
TOPIC_0;Division;5.281252119713481E-4
TOPIC_0;Valle;5.274511911058457E-4
TOPIC_0;disposal;5.27143217569186E-4
TOPIC_0;bequeath;5.262114451120547E-4
TOPIC_0;unmistakably;5.240557698014929E-4
TOPIC_0;Halesowen;5.221376178242282E-4
TOPIC_0;operate;5.22044587791365E-4
TOPIC_0;easily;5.208583610950123E-4
TOPIC_0;grass-roots;5.187717345807416E-4
TOPIC_0;takeover;5.171705123523212E-4
TOPIC_0;Allies;5.132748791860824E-4
TOPIC_0;Janeiro;5.13050695192219E-4
TOPIC_0;thick;5.118729058428926E-4
TOPIC_0;campus;5.100623580215618E-4
TOPIC_0;p7;5.097817870014584E-4
TOPIC_0;4.8;5.05443282411369E-4
TOPIC_0;woe;5.053712793015405E-4
TOPIC_0;Camden;5.04853576087036E-4
TOPIC_0;hesitate;5.032794655580099E-4
TOPIC_0;stricken;5.016883693704558E-4
TOPIC_0;Lukic;5.006618036660258E-4
TOPIC_0;troika;4.996967370784752E-4
TOPIC_0;locally-born;4.994747673841945E-4
TOPIC_0;Lorik;4.989318797259495E-4
TOPIC_0;communication;4.968591833978547E-4
TOPIC_0;idyllic;4.951652317450138E-4
TOPIC_0;reader;4.951271926926038E-4
TOPIC_0;curved;4.932173089180208E-4
TOPIC_0;Belfast;4.930792312572035E-4
TOPIC_0;Melchiot;4.921702939544459E-4
TOPIC_0;316;4.916691236447276E-4
TOPIC_0;Jesse;4.90595041653188E-4
TOPIC_0;except;4.903271019188583E-4
TOPIC_0;within;4.900146774181628E-4
TOPIC_0;93.5;4.89016832036085E-4
TOPIC_0;Verna;4.873716636240094E-4
TOPIC_0;harvest;4.8708361795137017E-4
TOPIC_0;Goodrich;4.8594152658265507E-4
TOPIC_0;35.3;4.850603735091999E-4
TOPIC_0;nod;4.819657385994103E-4
TOPIC_0;Memphis;4.813285513425462E-4
TOPIC_0;centimetre;4.805323270664362E-4
TOPIC_0;hapa;4.801124784907538E-4
TOPIC_0;expect;4.796234575913405E-4
TOPIC_0;desirable;4.7899125756457135E-4
TOPIC_0;sms;4.787271616480707E-4
TOPIC_0;admittedly;4.783064174700138E-4
TOPIC_0;potentially;4.763719483332708E-4
TOPIC_0;PASOK;4.7198146861218487E-4
TOPIC_0;carrier;4.717854615965884E-4
TOPIC_0;drama;4.7040907403148106E-4
TOPIC_0;12-story;4.6986390849035353E-4
TOPIC_0;far;4.694854439620095E-4
TOPIC_0;tug-of-war;4.687555287755666E-4
TOPIC_0;toxic;4.6635214389006936E-4
TOPIC_0;least;4.6611977826929593E-4
TOPIC_0;ABC;4.6610382250456884E-4
TOPIC_0;Felgate;4.6565236761437237E-4
TOPIC_0;health;4.643134464070465E-4
TOPIC_0;50-mile;4.634526902769664E-4
TOPIC_0;relate;4.617198968173151E-4
TOPIC_0;bloomberg;4.591234432627422E-4
TOPIC_0;Leadership;4.590571631283341E-4
TOPIC_0;13m;4.5877215764790035E-4
TOPIC_0;derogatory;4.5843645709205203E-4
TOPIC_0;cross-party;4.5709938176377433E-4
TOPIC_0;lesson;4.568689545002876E-4
TOPIC_0;45;4.560499181028376E-4
TOPIC_0;Gillmer;4.5580680856805085E-4
TOPIC_0;Cottingham;4.553573185988577E-4
TOPIC_0;file;4.541755567333684E-4
TOPIC_0;swallow;4.5282056157340404E-4
TOPIC_0;divider;4.524258883794604E-4
TOPIC_0;difficulty;4.522747246882232E-4
TOPIC_0;High;4.515849258030282E-4
TOPIC_0;comstive;4.510779495661723E-4
TOPIC_0;nagging;4.5077119343607265E-4
TOPIC_0;devoted;4.501599566739124E-4
TOPIC_0;kitchen;4.497402304454621E-4
TOPIC_0;Lumen;4.490689737015029E-4
TOPIC_0;fv-5;4.4769447219809134E-4
TOPIC_0;1250;4.475905473412546E-4
TOPIC_0;airplane;4.4644366085792484E-4
TOPIC_0;Northallerton;4.4580854823363466E-4
TOPIC_0;equip;4.454750141653692E-4
TOPIC_0;recording;4.4498433580328887E-4
TOPIC_0;translate;4.449559537058951E-4
TOPIC_0;5-1;4.440158600770514E-4
TOPIC_0;Madeira;4.4327152061856607E-4
TOPIC_0;former;4.4324410524549393E-4
TOPIC_0;convene;4.421034505380218E-4
TOPIC_0;MobileBeat;4.3983710719477573E-4
TOPIC_0;oodles;4.39092288412764E-4
TOPIC_0;Zoltan;4.38861657108581E-4
TOPIC_0;Hebrew;4.3828977314460825E-4
TOPIC_0;BOLTON;4.382011979021938E-4
TOPIC_0;Al;4.376287474444053E-4
TOPIC_0;seriously;4.36760877619587E-4
TOPIC_0;due;4.36735665757945E-4
TOPIC_0;McCall;4.3664218154516914E-4
TOPIC_0;stunt;4.360152097303851E-4
TOPIC_0;succeed;4.357694361823203E-4
TOPIC_0;picture;4.356659111584564E-4
TOPIC_0;p.m.;4.3421184384409995E-4
TOPIC_0;stevenage;4.341594902499558E-4
TOPIC_0;hard-right;4.336825301026508E-4
TOPIC_0;death;4.331435731457028E-4
TOPIC_0;26m;4.327367111585417E-4
TOPIC_0;evaluate;4.326922870464456E-4
TOPIC_0;tracey;4.3238036863588083E-4
TOPIC_0;Vasilios;4.31300329736679E-4
TOPIC_0;half;4.3124615326531286E-4
TOPIC_0;Comptroller;4.3104701588767404E-4
TOPIC_0;finger;4.3019760137834404E-4
TOPIC_0;evolution;4.3006625182980576E-4
TOPIC_0;globally;4.300623351225558E-4
TOPIC_0;Javier;4.293025255058457E-4
TOPIC_0;Lancashire;4.2868210937627605E-4
TOPIC_0;guadeloupe;4.283254867299685E-4
TOPIC_0;1700;4.2716417608877947E-4
TOPIC_0;mpeg4;4.271528396125443E-4
TOPIC_0;call;4.2661857636088835E-4
TOPIC_0;Idris;4.259224700407498E-4
TOPIC_0;substantially;4.2527531099615534E-4
TOPIC_0;upstart;4.245791659602726E-4
TOPIC_0;Kent;4.242247443471976E-4
TOPIC_0;17m;4.2384288584909716E-4
TOPIC_0;Household;4.238242255517059E-4
TOPIC_0;micro;4.232433847429958E-4
TOPIC_0;Coldfield;4.226623902066885E-4
TOPIC_0;glimpse;4.2260452436244575E-4
TOPIC_0;comyn;4.220847365987403E-4
TOPIC_0;resent;4.2110233039971656E-4
TOPIC_0;island;4.2102742609285423E-4
TOPIC_0;economy;4.206917409154766E-4
TOPIC_0;227;4.2008456007440676E-4
TOPIC_0;850/900/1900;4.196896191145926E-4
TOPIC_0;risky;4.195839021399752E-4
TOPIC_0;probably;4.195730721742894E-4
TOPIC_0;thin;4.183321137378095E-4
TOPIC_0;rocket-maker;4.169560669716304E-4
TOPIC_0;homespun;4.163064142636327E-4
TOPIC_0;billboard;4.1609511708585377E-4
TOPIC_0;multitasking;4.134106677396249E-4
TOPIC_0;Picture;4.127870708179755E-4
TOPIC_0;exponential;4.127567682768865E-4
TOPIC_0;dollarpound;4.120023972040452E-4
TOPIC_0;10-year-old;4.117088216220273E-4
TOPIC_0;MapMyFitness;4.1129074692807714E-4
TOPIC_0;re-distributive;4.107351767385476E-4
TOPIC_0;open-source;4.097210468056497E-4
TOPIC_0;off-balance;4.092034497096415E-4
TOPIC_0;differently;4.08341671231939E-4
TOPIC_0;together;4.081262795782246E-4
TOPIC_0;Durham;4.080556342152718E-4
TOPIC_0;rhythm;4.0805210817124876E-4
TOPIC_0;nfc;4.078519675293194E-4
TOPIC_0;Gorilla;4.072333120185864E-4
TOPIC_0;Alan;4.063914009639789E-4
TOPIC_0;Diamond;4.06067104540343E-4
TOPIC_0;installation;4.055192981721872E-4
TOPIC_0;goodbye;4.0547192510846474E-4
TOPIC_0;22.7;4.0509685414069445E-4
TOPIC_0;novelty;4.0502073284307363E-4
TOPIC_0;one;4.045976683752443E-4
TOPIC_0;offensive;4.042528247293951E-4
TOPIC_0;behind-the-scenes;4.042427662990356E-4
TOPIC_0;sneak;4.0399005314105337E-4
TOPIC_0;conservation;4.033429994914293E-4
TOPIC_0;Barbara;4.0283666711481375E-4
TOPIC_0;Journal;4.02538042722712E-4
TOPIC_0;TrustedReviews;4.0056511336349234E-4
TOPIC_0;5.1;4.004487125880357E-4
TOPIC_0;being;4.001369345101966E-4
TOPIC_0;59m;4.0008415419172323E-4
TOPIC_0;canadian;3.9991387977667556E-4
TOPIC_0;previous;3.9989074348599653E-4
TOPIC_0;Jenna;3.995170321813121E-4
TOPIC_0;10;3.9938959246193855E-4
TOPIC_0;photography;3.983695568860425E-4
TOPIC_0;Hillary;3.983047680062401E-4
TOPIC_0;safeguard;3.9806826286214103E-4
TOPIC_0;Brad;3.973667583828732E-4
TOPIC_0;tinderbox;3.971064000655296E-4
TOPIC_0;legendary;3.9662551426202723E-4
TOPIC_0;inability;3.960208400294006E-4
TOPIC_0;timing;3.9601299462671015E-4
TOPIC_0;successfully;3.958232633638843E-4
TOPIC_0;grid;3.957690596590182E-4
TOPIC_0;midfielder;3.9531772797883353E-4
TOPIC_0;recent;3.9470355898632006E-4
TOPIC_0;Birch;3.9421447273084567E-4
TOPIC_0;Higashi;3.940357162422699E-4
TOPIC_0;Phil;3.9197480124092095E-4
TOPIC_0;up-and-under;3.9071627920268126E-4
TOPIC_0;Seb;3.9001419812105087E-4
TOPIC_0;LIVERPOOL;3.895794527357295E-4
TOPIC_0;path;3.8855396737624983E-4
TOPIC_0;political-science;3.8751897776431575E-4
TOPIC_0;harder;3.872914992435011E-4
TOPIC_0;authorise;3.8657104858645137E-4
TOPIC_0;suggest;3.853662968612819E-4
TOPIC_0;1.44;3.84760205920684E-4
TOPIC_0;cynic;3.846877030667784E-4
TOPIC_0;65.8;3.844811615687112E-4
TOPIC_0;Chicago;3.8400792409611594E-4
TOPIC_0;clamp;3.836831196033381E-4
TOPIC_0;quake;3.832745570122556E-4
TOPIC_0;plight;3.8309804000060836E-4
TOPIC_0;303;3.829608511089525E-4
TOPIC_0;Qualcomm;3.828224734280531E-4
TOPIC_0;decision;3.824215270454316E-4
TOPIC_0;flag;3.8158912102577723E-4
TOPIC_0;Tech;3.7939766823741566E-4
TOPIC_0;daily;3.790030129064171E-4
TOPIC_0;association;3.7877517267051464E-4
TOPIC_0;Syriza;3.7794562263061414E-4
TOPIC_0;adjacent;3.766388912763967E-4
TOPIC_0;Ali;3.763817379469566E-4
TOPIC_0;real-life;3.76042477813951E-4
TOPIC_0;wow;3.75833488299177E-4
TOPIC_0;celebrate;3.751026527551637E-4
TOPIC_0;athlete;3.745929605304612E-4
TOPIC_0;motivate;3.7454962334916857E-4
TOPIC_0;distract;3.743204266660683E-4
TOPIC_0;pixel;3.7392247095289924E-4
TOPIC_0;Filipinos;3.726221041126926E-4
TOPIC_0;revelation;3.7261033204967064E-4
TOPIC_0;Young;3.72350190062979E-4
TOPIC_0;turn;3.7227899471739014E-4
TOPIC_0;code;3.722364963699404E-4
TOPIC_0;unnatural;3.716323721582036E-4
TOPIC_0;bubble;3.712181603778284E-4
TOPIC_0;large;3.7102488068775196E-4
TOPIC_0;western;3.7062148141505085E-4
TOPIC_0;dry;3.702374125778222E-4
TOPIC_0;Slater;3.701647713575848E-4
TOPIC_0;Millar;3.6933912290988057E-4
TOPIC_0;39.80;3.666331738101876E-4
TOPIC_0;magnet;3.666015167481379E-4
TOPIC_0;false;3.6647772248654014E-4
TOPIC_0;312;3.660780449609291E-4
TOPIC_0;Hiromitsu;3.6589157512642464E-4
TOPIC_0;hwd;3.6579097999692633E-4
TOPIC_0;pray;3.65464652934042E-4
TOPIC_0;jointly;3.646396202378972E-4
TOPIC_0;thrill;3.6256942059796453E-4
TOPIC_0;Galaxy;3.6226691553904353E-4
TOPIC_0;urge;3.621335968439564E-4
TOPIC_0;Reuters;3.61837919789465E-4
TOPIC_0;Kinshasa;3.6181614180515865E-4
TOPIC_0;callous;3.614249692321949E-4
TOPIC_0;in-house;3.6076996934564806E-4
TOPIC_0;policymaker;3.601642355023502E-4
TOPIC_0;clinch;3.601241849999277E-4
TOPIC_0;seafloor;3.5939869679808617E-4
TOPIC_0;shy;3.5801570725620206E-4
TOPIC_0;high-speed;3.5782360240403893E-4
TOPIC_0;cut;3.5775533174759556E-4
TOPIC_0;ownership;3.5770151220341866E-4
TOPIC_0;wrap;3.572291056355885E-4
TOPIC_0;Sundays;3.566808091354621E-4
TOPIC_0;clueless;3.566227857578509E-4
TOPIC_0;home/white;3.562899367519864E-4
TOPIC_0;Jazeera;3.55464949779392E-4
TOPIC_0;Heart;3.548098725461933E-4
TOPIC_0;high-tech;3.536071874754607E-4
TOPIC_0;blame;3.526582910096897E-4
TOPIC_0;ouch;3.526383691557409E-4
TOPIC_0;run;3.5256132721551525E-4
TOPIC_0;stadium;3.524238502614799E-4
TOPIC_0;Belgium;3.523125213842655E-4
TOPIC_0;Amsa;3.5225786311075005E-4
TOPIC_0;coalition;3.517479409520471E-4
TOPIC_0;Saver;3.51516192584706E-4
TOPIC_0;gdp;3.5059348370198294E-4
TOPIC_0;Schmeichel;3.504804928586688E-4
TOPIC_0;accomplished;3.50297062802482E-4
TOPIC_0;rudimentarily;3.501023167234773E-4
TOPIC_0;Diame;3.4965857425164117E-4
TOPIC_0;short-lived;3.487938129769574E-4
TOPIC_0;Animated;3.480483462487315E-4
TOPIC_0;8.13;3.476135679187873E-4
TOPIC_0;0930;3.476056606267415E-4
TOPIC_0;NYSE;3.4698529029722247E-4
TOPIC_0;few;3.467827956760309E-4
TOPIC_0;Force;3.462360313771719E-4
TOPIC_0;Moutafidis;3.4504420652514125E-4
TOPIC_0;sob;3.446832132967034E-4
TOPIC_0;Blackwood;3.44406957308789E-4
TOPIC_0;Center;3.4409036094044015E-4
TOPIC_0;cafe;3.43774992091407E-4
TOPIC_0;1000;3.431182995396958E-4
TOPIC_0;simultaneously;3.429125499087336E-4
TOPIC_0;Brightness;3.4265079904400415E-4
TOPIC_0;Port;3.421556083567135E-4
TOPIC_0;blue;3.4211729443952947E-4
TOPIC_0;engineer;3.4184441196502454E-4
TOPIC_0;headquarters;3.410383662183564E-4
TOPIC_0;yearly;3.3891226700249956E-4
TOPIC_0;recall;3.3875125121871004E-4
TOPIC_0;Jews;3.38231094975716E-4
TOPIC_0;Monopoly;3.38132023925742E-4
TOPIC_0;Distin;3.375806190650061E-4
TOPIC_0;unit;3.3693784904024495E-4
TOPIC_0;Federation;3.36718074329015E-4
TOPIC_0;Processor;3.3665322239969444E-4
TOPIC_0;uphold;3.3539502145598174E-4
TOPIC_0;disappointed;3.351942303887459E-4
TOPIC_0;all-day;3.3516477800289224E-4
TOPIC_0;Basham;3.3508769370993035E-4
TOPIC_0;silver;3.340508381544899E-4
TOPIC_0;journalist;3.3389951958491163E-4
TOPIC_0;limitation;3.3318334587453607E-4
TOPIC_0;SamMobile;3.314586091805745E-4
TOPIC_0;regret;3.3036187007644957E-4
TOPIC_0;opinionated;3.2937547566840367E-4
TOPIC_0;ladyhood;3.288036071701725E-4
TOPIC_0;Petersburg;3.2832777735822125E-4
TOPIC_0;inspire;3.283110162578183E-4
TOPIC_0;Lurgan;3.2820855186998225E-4
TOPIC_0;settle;3.2813809652974227E-4
TOPIC_0;lowest-ever;3.28103712575543E-4
TOPIC_0;allegation;3.278432004826185E-4
TOPIC_0;before;3.2725241605154943E-4
TOPIC_0;carefully;3.2720404356666183E-4
TOPIC_0;Dyke;3.266759093136359E-4
TOPIC_0;ghosting;3.264121489225675E-4
TOPIC_0;self-contained;3.2626783182791567E-4
TOPIC_0;teach;3.2530607164453E-4
TOPIC_0;Hopson;3.25297786284299E-4
TOPIC_0;click;3.245202206561757E-4
TOPIC_0;Liverpool;3.244283624046505E-4
TOPIC_0;dalmarnock;3.243646967021005E-4
TOPIC_0;privatization;3.242038212844767E-4
TOPIC_0;Koreans;3.2354181379525205E-4
TOPIC_0;5.59;3.23151536658E-4
TOPIC_0;attendance;3.2300152117540167E-4
TOPIC_0;tenth;3.228340012651315E-4
TOPIC_0;Leicester;3.213746226402842E-4
TOPIC_0;2.9;3.2006267150086866E-4
TOPIC_0;pro-bailout;3.1885259770811467E-4
TOPIC_0;loud;3.18547432304851E-4
TOPIC_0;camera;3.1758315285198343E-4
TOPIC_0;encrypted;3.175338673987336E-4
TOPIC_0;Ince;3.1711015505155206E-4
TOPIC_0;persist;3.1677716451042267E-4
TOPIC_0;pressure;3.164884084298968E-4
TOPIC_0;Karolos;3.160534843592254E-4
TOPIC_0;horizon;3.1544660688556984E-4
TOPIC_0;Morgan;3.1530674539550146E-4
TOPIC_0;2002;3.150002373899145E-4
TOPIC_0;FierceWirelessTech;3.1475912856534615E-4
